PlayKey,time,event,x,y,dir,dis,o,s
43540-7-36,3.6,pass_forward,81.82,29.13,99.49,0.28,180.25,2.7
43540-7-36,3.7,,82.1,29.07,99.73,0.28,172.86,2.7
43540-7-36,3.8,,82.37,29.02,99.97,0.28,165.1,2.7
43540-7-36,3.9,,82.65,28.98,100.21,0.28,157.05,2.73
43540-7-36,4.0,,82.93,28.93,100.69,0.28,149.76,2.74
43540-7-36,4.1,pass_arrived,83.2,28.88,101.44,0.28,143.84,2.73
43540-7-36,4.2,,83.49,28.83,102.55,0.29,139.05,2.73
43540-7-36,4.3,,83.78,28.75,103.67,0.3,135.29,2.71
43540-7-36,4.4,pass_outcome_caught,84.07,28.67,104.77,0.3,132.94,2.67
43540-7-36,4.5,,84.35,28.6,105.67,0.29,131.93,2.6
43540-7-36,4.6,,84.62,28.53,106.93,0.28,131.92,2.54
43540-7-36,4.7,,84.87,28.48,108.36,0.25,132.96,2.44
43540-7-36,4.8,,85.14,28.42,110.27,0.27,134.57,2.36
43540-7-36,4.9,,85.39,28.35,112.53,0.26,136.98,2.25
43540-7-36,5.0,,85.62,28.27,115.12,0.25,138.66,2.15
43540-7-36,5.1,,85.83,28.17,118.23,0.24,139.95,2.01
43540-7-36,5.2,,86.03,28.06,121.4,0.22,140.54,1.87
43540-7-36,5.3,,86.2,27.96,125.29,0.21,140.77,1.74
43540-7-36,5.4,,86.33,27.86,130.32,0.16,140.75,1.6
43540-7-36,5.5,,86.46,27.75,136.23,0.18,140.67,1.48
43540-7-36,5.6,,86.54,27.64,143.21,0.14,140.44,1.37
43540-7-36,5.7,,86.63,27.51,151.48,0.16,140.17,1.27
43540-7-36,5.8,,86.67,27.38,160.86,0.14,140.0,1.19
43540-7-36,5.9,,86.7,27.24,170.59,0.14,140.08,1.15
43540-7-36,6.0,,86.68,27.11,181.23,0.13,140.68,1.11
43540-7-36,6.1,first_contact,86.66,26.99,191.66,0.13,141.74,1.12
43540-7-36,6.2,,86.61,26.87,202.04,0.13,143.73,1.15
43540-7-36,6.3,,86.54,26.74,210.44,0.15,146.63,1.22
43540-7-36,6.4,,86.46,26.61,218.44,0.15,150.09,1.29
43540-7-36,6.5,,86.35,26.51,225.05,0.16,153.57,1.38
43540-7-36,6.6,,86.23,26.42,231.63,0.15,156.78,1.5
43540-7-36,6.7,,86.09,26.33,236.58,0.16,159.71,1.6
43540-7-36,6.8,,85.96,26.23,241.17,0.17,162.64,1.71
43540-7-36,6.9,,85.79,26.17,244.56,0.18,165.36,1.82
43540-7-36,7.0,,85.62,26.1,247.59,0.18,167.73,1.94
43540-7-36,7.1,,85.43,26.05,250.22,0.2,169.63,2.06
43540-7-36,7.2,,85.22,25.98,252.41,0.22,171.2,2.17
43540-7-36,7.3,,85.01,25.92,254.36,0.22,172.38,2.29
43540-7-36,7.4,,84.78,25.88,255.59,0.24,172.92,2.4
43540-7-36,7.5,,84.52,25.84,257.56,0.26,172.89,2.51
43540-7-36,7.6,,84.26,25.79,258.13,0.26,172.53,2.61
43540-7-36,7.7,,84.0,25.76,259.17,0.27,172.16,2.72
43540-7-36,7.8,,83.72,25.71,259.66,0.28,171.99,2.81
43540-7-36,7.9,,83.43,25.66,260.41,0.3,171.96,2.91
43540-7-36,8.0,,83.13,25.61,260.57,0.31,171.57,3.0
43540-7-36,8.1,,82.82,25.56,260.89,0.31,171.07,3.08
43540-7-36,8.2,,82.5,25.5,261.05,0.33,170.49,3.16
43540-7-36,8.3,,82.16,25.44,260.96,0.34,169.96,3.22
43540-7-36,8.4,tackle,81.82,25.45,261.38,0.34,169.4,3.27
43540-7-36,8.5,,81.49,25.36,261.69,0.34,169.04,3.31
43540-7-36,8.6,,81.15,25.31,261.78,0.34,169.13,3.36
43540-7-36,8.7,,80.81,25.26,261.8,0.35,169.41,3.39
43540-7-36,8.8,,80.45,25.22,261.56,0.36,169.72,3.41
43540-7-36,8.9,,80.1,25.16,261.34,0.36,169.74,3.42
43540-7-36,9.0,,79.74,25.1,261.36,0.36,169.47,3.41
43540-7-36,9.1,,79.39,25.04,261.6,0.36,169.07,3.38
43540-7-36,9.2,,79.05,24.97,261.98,0.35,168.79,3.34
43540-7-36,9.3,,78.7,24.96,261.63,0.35,168.69,3.29
43540-7-36,9.4,,78.36,24.93,261.99,0.34,168.72,3.22
43540-7-36,9.5,,78.02,24.89,262.42,0.35,169.02,3.15
43540-7-36,9.6,,77.68,24.84,262.7,0.34,169.04,3.06
43540-7-36,9.7,,77.35,24.76,262.88,0.34,168.73,2.96
43540-7-36,9.8,,77.04,24.68,263.49,0.32,168.06,2.85
43540-7-36,9.9,,76.75,24.64,264.39,0.29,167.57,2.73
43540-7-36,10.0,,76.48,24.61,265.32,0.27,167.09,2.59
43540-7-36,10.1,,76.21,24.6,266.46,0.27,167.05,2.47
43540-7-36,10.2,,75.96,24.59,266.66,0.25,167.37,2.35
43540-7-36,10.3,,75.75,24.55,267.28,0.22,167.79,2.23
43540-7-36,10.4,,75.53,24.56,268.07,0.22,168.48,2.1
43540-7-36,10.5,,75.34,24.56,269.59,0.19,169.31,1.97
43540-7-36,10.6,,75.17,24.56,271.56,0.18,170.23,1.85
43540-7-36,10.7,penalty_flag,75.01,24.58,273.82,0.16,171.0,1.73
43540-7-36,10.8,,74.86,24.62,275.92,0.15,172.41,1.63
43540-7-36,10.9,,74.74,24.66,277.96,0.13,174.33,1.54
43540-7-36,11.0,,74.61,24.69,280.05,0.13,176.83,1.44
43540-7-36,11.1,,74.48,24.71,282.35,0.13,179.26,1.36
43540-7-36,11.2,,74.36,24.74,285.2,0.13,181.93,1.31
43540-7-36,11.3,,74.24,24.77,287.31,0.12,184.4,1.24
43540-7-36,11.4,,74.13,24.81,289.65,0.12,186.77,1.19
43540-7-36,11.5,,74.02,24.85,291.97,0.11,189.03,1.15
43540-7-36,11.6,,73.92,24.89,293.57,0.1,190.92,1.11
43540-7-36,11.7,,73.83,24.94,294.67,0.11,192.66,1.08
43540-7-36,11.8,,73.74,25.0,295.71,0.1,194.46,1.06
43540-7-36,11.9,,73.66,25.05,296.79,0.1,196.15,1.04
43540-7-36,12.0,,73.57,25.11,298.41,0.11,197.55,1.01
43540-7-36,12.1,,73.48,25.17,299.92,0.11,198.67,0.99
43540-7-36,12.2,,73.39,25.23,301.67,0.1,199.73,0.98
43540-7-36,12.3,,73.32,25.28,302.98,0.09,200.81,0.96
43540-7-36,12.4,,73.25,25.33,304.57,0.09,201.75,0.94
43540-7-36,12.5,,73.18,25.38,305.73,0.09,202.64,0.93
43540-7-36,12.6,,73.1,25.43,306.8,0.09,203.68,0.92
43540-7-36,12.7,,73.02,25.48,307.22,0.09,204.66,0.91
43540-7-36,12.8,,72.95,25.53,307.76,0.09,205.57,0.9
43540-7-36,12.9,,72.88,25.58,308.11,0.08,206.1,0.88
43540-7-36,13.0,,72.81,25.63,308.54,0.09,206.24,0.86
43540-7-36,13.1,,72.74,25.69,308.46,0.09,206.15,0.84
43540-7-36,13.2,,72.68,25.75,308.0,0.09,205.72,0.82
43540-7-36,13.3,,72.62,25.81,307.55,0.08,204.94,0.8
43540-7-36,13.4,,72.56,25.87,307.5,0.09,203.68,0.78
43540-7-36,13.5,,72.5,25.93,307.17,0.09,202.12,0.76
43540-7-36,13.6,,72.44,25.98,306.57,0.08,200.61,0.75
43540-7-36,13.7,,72.39,26.04,306.09,0.08,199.07,0.73
43540-7-36,13.8,,72.32,26.09,306.49,0.08,197.48,0.72
43540-7-36,13.9,,72.27,26.13,307.31,0.07,196.06,0.7
43540-7-36,14.0,,72.22,26.16,307.71,0.07,194.73,0.69
43540-7-36,14.1,,72.16,26.19,307.53,0.06,193.74,0.66
43540-7-36,14.2,,72.11,26.21,307.71,0.06,192.82,0.65
43540-7-36,14.3,,72.06,26.24,308.83,0.06,192.01,0.64
43540-7-36,14.4,,72.0,26.26,309.75,0.06,191.45,0.63
43540-7-36,14.5,,71.94,26.28,310.78,0.06,191.13,0.61
43540-7-36,14.6,,71.89,26.31,311.7,0.06,190.83,0.59
43540-7-36,14.7,,71.84,26.35,313.18,0.07,190.38,0.56
43540-7-36,14.8,,71.8,26.4,315.2,0.07,189.52,0.55
43540-7-36,14.9,,71.76,26.45,317.69,0.06,188.37,0.53
43540-7-36,15.0,,71.73,26.48,320.33,0.04,186.82,0.51
43540-7-36,15.1,,71.7,26.53,322.51,0.06,184.98,0.48
43540-7-36,15.2,,71.67,26.59,324.78,0.08,183.29,0.45
43540-7-36,15.3,,71.63,26.66,327.74,0.07,181.73,0.42
43540-7-36,15.4,,71.61,26.7,331.4,0.05,180.49,0.39
43540-7-36,15.5,,71.6,26.74,335.61,0.04,179.18,0.35
43540-7-36,15.6,,71.59,26.78,340.33,0.04,177.84,0.29
43540-7-36,15.7,,71.58,26.83,347.96,0.05,176.49,0.22
43540-7-36,15.8,,71.58,26.87,0.42,0.04,175.41,0.16
43540-7-36,15.9,,71.58,26.89,19.4,0.02,174.67,0.13
43540-7-36,16.0,,71.58,26.9,51.7,0.01,174.27,0.11
43540-7-36,16.1,,71.59,26.9,84.67,0.01,174.19,0.12
43540-7-36,16.2,,71.6,26.9,103.32,0.01,174.44,0.17
43540-7-36,16.3,,71.61,26.89,110.64,0.02,175.07,0.21
43540-7-36,16.4,,71.63,26.87,114.16,0.03,175.79,0.24
43540-7-36,16.5,,71.67,26.84,115.34,0.05,176.36,0.27
43540-7-36,16.6,,71.72,26.79,116.49,0.07,176.81,0.3
43540-7-36,16.7,,71.77,26.74,116.12,0.07,177.28,0.31
43540-7-36,16.8,,71.81,26.69,114.13,0.07,177.63,0.31
43540-7-36,16.9,,71.85,26.65,113.22,0.06,177.75,0.32
43540-7-36,17.0,,71.89,26.62,111.57,0.05,177.75,0.33
43540-7-36,17.1,,71.92,26.59,109.78,0.04,177.67,0.33
43540-7-36,17.2,,71.96,26.57,107.14,0.04,177.65,0.33
43540-7-36,17.3,,72.0,26.56,104.99,0.04,177.48,0.33
43540-7-36,17.4,,72.03,26.57,100.95,0.03,177.08,0.31
43540-7-36,17.5,,72.05,26.59,95.94,0.03,176.43,0.29
43540-7-36,17.6,,72.08,26.62,90.0,0.04,175.51,0.28
43540-7-36,17.7,,72.09,26.66,84.11,0.04,174.59,0.26
43540-7-36,17.8,,72.11,26.67,79.61,0.02,173.73,0.25
43540-7-36,17.9,,72.14,26.68,76.49,0.03,173.12,0.25
43540-7-36,18.0,,72.16,26.7,72.37,0.03,172.7,0.25
43540-7-36,18.1,,72.18,26.72,68.1,0.02,172.47,0.26
43540-7-36,18.2,,72.2,26.72,63.66,0.02,172.19,0.27
43540-7-36,18.3,,72.22,26.73,63.13,0.02,171.88,0.29
43540-7-36,18.4,,72.24,26.73,64.74,0.02,171.41,0.3
43540-7-36,18.5,,72.26,26.74,67.89,0.02,171.02,0.32
43540-7-36,18.6,,72.28,26.74,72.25,0.02,170.73,0.34
43540-7-36,18.7,,72.3,26.73,74.14,0.02,170.47,0.36
43540-7-36,18.8,,72.33,26.72,73.07,0.03,170.36,0.38
43540-7-36,18.9,,72.36,26.73,72.97,0.03,170.21,0.4
43540-7-36,19.0,,72.39,26.74,73.48,0.04,170.13,0.43
43540-7-36,19.1,,72.43,26.78,72.91,0.05,169.92,0.45
43540-7-36,19.2,,72.48,26.8,73.18,0.06,169.44,0.49
43540-7-36,19.3,,72.54,26.82,74.0,0.06,168.89,0.52
43540-7-36,19.4,,72.61,26.84,74.06,0.07,168.32,0.55
43540-7-36,19.5,,72.68,26.84,73.59,0.07,167.66,0.57
43540-7-36,19.6,,72.74,26.85,71.21,0.07,167.07,0.6
43540-7-36,19.7,,72.8,26.89,71.06,0.06,166.71,0.62
43540-7-36,19.8,,72.86,26.91,70.6,0.06,166.63,0.64
43540-7-36,19.9,,72.92,26.93,71.02,0.07,166.71,0.67
43540-7-36,20.0,,72.98,26.96,73.18,0.07,166.7,0.69
43540-7-36,20.1,,73.06,26.98,74.52,0.08,166.7,0.71
43540-7-36,20.2,,73.14,26.99,75.1,0.08,166.65,0.73
43540-7-36,20.3,,73.21,27.01,76.07,0.07,166.94,0.74
43540-7-36,20.4,,73.27,27.03,76.41,0.07,167.77,0.74
43540-7-36,20.5,,73.33,27.08,76.81,0.07,169.0,0.75
43540-7-36,20.6,,73.39,27.09,77.98,0.06,170.76,0.76
43540-7-36,20.7,,73.45,27.11,78.93,0.06,172.93,0.77
43540-7-36,20.8,,73.52,27.13,80.61,0.08,175.11,0.77
43540-7-36,20.9,,73.62,27.14,82.27,0.09,177.09,0.79
43540-7-36,21.0,,73.72,27.15,83.35,0.1,178.89,0.8
43540-7-36,21.1,,73.81,27.16,83.73,0.1,180.61,0.8
43540-7-36,21.2,,73.91,27.16,84.46,0.09,182.34,0.8
43540-7-36,21.3,,73.98,27.16,85.43,0.07,184.15,0.8
43540-7-36,21.4,,74.05,27.16,87.82,0.07,185.88,0.81
43540-7-36,21.5,,74.13,27.17,87.24,0.08,187.31,0.82
43540-7-36,21.6,,74.21,27.18,87.44,0.08,188.3,0.84
43540-7-36,21.7,,74.29,27.16,88.1,0.08,189.05,0.84
43540-7-36,21.8,,74.38,27.15,87.45,0.09,189.35,0.84
43540-7-36,21.9,,74.49,27.15,87.05,0.11,189.46,0.83
43540-7-36,22.0,,74.57,27.15,86.29,0.09,189.61,0.83
43540-7-36,22.1,,74.64,27.15,84.83,0.07,189.82,0.82
43540-7-36,22.2,,74.72,27.15,83.09,0.07,189.85,0.83
43540-7-36,22.3,,74.78,27.13,81.41,0.07,189.76,0.83
43540-7-36,22.4,,74.86,27.16,79.84,0.09,189.45,0.83
43540-7-36,22.5,,74.95,27.18,77.96,0.09,188.94,0.83
43540-7-36,22.6,,75.04,27.18,75.13,0.09,188.34,0.84
43540-7-36,22.7,,75.13,27.2,73.22,0.09,187.54,0.84
43540-7-36,22.8,,75.22,27.22,71.98,0.09,186.47,0.83
43540-7-36,22.9,,75.3,27.26,71.44,0.09,185.11,0.82
43540-7-36,23.0,,75.38,27.29,70.15,0.09,183.62,0.82
43540-7-36,23.1,,75.46,27.34,68.72,0.09,181.94,0.83
43540-7-36,23.2,,75.53,27.38,66.43,0.08,180.2,0.84
43540-7-36,23.3,,75.6,27.43,66.39,0.09,178.44,0.83
43540-7-36,23.4,,75.68,27.49,65.13,0.1,176.88,0.83
43540-7-36,23.5,,75.75,27.55,65.44,0.1,175.43,0.83
43540-7-36,23.6,,75.83,27.59,65.42,0.09,174.08,0.83
43540-7-36,23.7,,75.9,27.61,65.34,0.07,172.8,0.81
43540-7-36,23.8,,75.97,27.62,65.06,0.07,171.58,0.81
43540-7-36,23.9,,76.04,27.65,65.3,0.07,170.69,0.81
43540-7-36,24.0,,76.1,27.69,65.53,0.07,170.35,0.81
43540-7-36,24.1,,76.16,27.74,65.51,0.08,170.29,0.81
43540-7-36,24.2,,76.24,27.76,65.92,0.08,170.41,0.81
43540-7-36,24.3,,76.31,27.81,67.1,0.09,170.65,0.81
43540-7-36,24.4,,76.4,27.8,68.27,0.09,170.78,0.8
43540-7-36,24.5,,76.48,27.82,68.79,0.08,170.79,0.8
43540-7-36,24.6,,76.55,27.83,68.77,0.07,170.73,0.8
43540-7-36,24.7,,76.62,27.87,68.83,0.08,170.63,0.81
43540-7-36,24.8,,76.7,27.9,69.85,0.08,170.62,0.81
43540-7-36,24.9,,76.78,27.94,70.41,0.09,170.81,0.82
43540-7-36,25.0,,76.86,27.99,72.26,0.09,171.15,0.82
43540-7-36,25.1,,76.93,28.03,72.51,0.09,171.37,0.82
43540-7-36,25.2,,77.02,28.06,73.86,0.09,171.41,0.81
43540-7-36,25.3,,77.1,28.09,72.78,0.08,171.38,0.81
43540-7-36,25.4,,77.18,28.11,74.02,0.08,171.35,0.8
43540-7-36,25.5,,77.25,28.13,74.59,0.08,171.32,0.8
43540-7-36,25.6,,77.33,28.15,76.12,0.08,171.45,0.79
43540-7-36,25.7,,77.42,28.16,76.92,0.08,171.67,0.78
43540-7-36,25.8,,77.49,28.18,79.04,0.08,171.92,0.76
43540-7-36,25.9,,77.56,28.18,80.71,0.08,172.31,0.75
43540-7-36,26.0,,77.64,28.2,82.13,0.07,172.67,0.74
43540-7-36,26.1,,77.71,28.21,83.36,0.08,172.76,0.73
43540-7-36,26.2,,77.79,28.23,84.75,0.08,172.56,0.72
43540-7-36,26.3,,77.86,28.22,86.74,0.08,172.2,0.72
43540-7-36,26.4,,77.93,28.22,88.68,0.07,171.74,0.71
43540-7-36,26.5,,78.0,28.21,89.09,0.07,171.25,0.7
43540-7-36,26.6,,78.06,28.22,89.63,0.06,170.81,0.69
43540-7-36,26.7,,78.12,28.2,91.56,0.06,170.49,0.69
43540-7-36,26.8,,78.18,28.2,91.87,0.06,170.21,0.69
43540-7-36,26.9,penalty_flag,78.25,28.21,92.9,0.07,170.02,0.69
43540-7-36,27.0,,78.32,28.21,94.52,0.07,169.95,0.69
43540-7-36,27.1,,78.39,28.2,97.11,0.07,169.91,0.69
43540-7-36,27.2,,78.47,28.18,98.37,0.08,170.1,0.69
43540-7-36,27.3,,78.53,28.16,98.62,0.07,170.68,0.69
43540-7-36,27.4,,78.59,28.17,99.2,0.06,171.67,0.7
43540-7-36,27.5,,78.66,28.17,99.76,0.06,172.9,0.7
43540-7-36,27.6,,78.73,28.15,99.69,0.07,174.38,0.7
43540-7-36,27.7,,78.8,28.14,100.25,0.08,175.83,0.7
43540-7-36,27.8,,78.88,28.13,101.48,0.08,177.02,0.7
43540-7-36,27.9,,78.95,28.11,102.26,0.08,177.91,0.7
43540-7-36,28.0,,79.03,28.08,102.67,0.08,178.65,0.7
43540-7-36,28.1,,79.1,28.04,101.95,0.08,179.2,0.7
43540-7-36,28.2,,79.17,28.03,100.87,0.07,179.46,0.7
43540-7-36,28.3,,79.24,28.01,100.89,0.07,179.43,0.7
43540-7-36,28.4,,79.31,28.0,100.65,0.07,179.14,0.7
43540-7-36,28.5,,79.37,27.99,100.11,0.06,178.66,0.7
43540-7-36,28.6,,79.43,27.98,99.84,0.06,177.89,0.69
43540-7-36,28.7,,79.49,27.96,99.72,0.07,177.12,0.69
43540-7-36,28.8,,79.56,27.94,99.33,0.07,176.2,0.69
43540-7-36,28.9,,79.62,27.93,98.49,0.07,175.42,0.69
43540-7-36,29.0,,79.7,27.92,97.23,0.07,175.05,0.69
43540-7-36,29.1,,79.76,27.93,97.57,0.07,174.99,0.7
43540-7-36,29.2,,79.83,27.93,96.88,0.06,175.03,0.7
43540-7-36,29.3,,79.89,27.93,96.46,0.06,175.3,0.69
43540-7-36,29.4,,79.96,27.93,95.47,0.07,175.92,0.69
43540-7-36,29.5,,80.03,27.93,95.48,0.07,176.79,0.68
43540-7-36,29.6,,80.1,27.92,96.11,0.08,177.72,0.67
43540-7-36,29.7,,80.18,27.91,95.07,0.08,178.73,0.66
43540-7-36,29.8,,80.26,27.9,95.76,0.08,179.81,0.65
43540-7-36,29.9,,80.34,27.88,96.66,0.08,180.86,0.63
43540-7-36,30.0,,80.41,27.86,97.49,0.08,181.91,0.62
43540-7-36,30.1,,80.48,27.86,98.37,0.07,182.86,0.6
43540-7-36,30.2,,80.54,27.86,99.76,0.06,183.7,0.59
43540-7-36,30.3,,80.59,27.87,100.18,0.06,184.54,0.57
43540-7-36,30.4,,80.65,27.86,101.67,0.06,185.38,0.55
43540-7-36,30.5,,80.7,27.83,102.77,0.06,186.21,0.54
43540-7-36,30.6,,80.74,27.84,103.23,0.04,186.77,0.52
43540-7-36,30.7,,80.78,27.81,103.5,0.05,187.4,0.5
43540-7-36,30.8,,80.82,27.79,103.78,0.04,188.06,0.48
43540-7-36,30.9,,80.87,27.78,103.33,0.05,188.74,0.46
43540-7-36,31.0,,80.9,27.77,103.64,0.04,189.38,0.43
43540-7-36,31.1,,80.93,27.75,104.43,0.03,190.07,0.41
43540-7-36,31.2,,80.97,27.75,106.39,0.03,190.66,0.4
43540-7-36,31.3,,81.0,27.73,106.57,0.04,191.14,0.37
43540-7-36,31.4,,81.05,27.71,104.85,0.05,191.35,0.34
43540-7-36,31.5,,81.09,27.7,106.65,0.04,191.35,0.33
43540-7-36,31.6,,81.14,27.69,105.49,0.04,191.18,0.3
43540-7-36,31.7,,81.17,27.68,104.47,0.04,190.8,0.28
43540-7-36,31.8,,81.21,27.67,104.18,0.04,190.36,0.26
43540-7-36,31.9,,81.24,27.68,103.72,0.03,189.63,0.24
43540-7-36,32.0,,81.26,27.68,102.34,0.02,188.74,0.22
43540-7-36,32.1,,81.28,27.67,102.21,0.02,187.63,0.2
43540-7-36,32.2,,81.29,27.67,101.06,0.01,186.51,0.18
43540-7-36,32.3,,81.3,27.67,99.28,0.01,185.27,0.15
43540-7-36,32.4,,81.3,27.67,98.31,0.01,184.14,0.13
43540-7-36,32.5,,81.31,27.66,96.83,0.01,183.13,0.11
43540-7-36,32.6,,81.31,27.66,94.8,0.0,182.33,0.09
43540-7-36,32.7,,81.31,27.67,96.03,0.0,181.58,0.07
43540-7-36,32.8,,81.32,27.67,99.97,0.0,181.0,0.05
43540-7-36,32.9,,81.32,27.67,102.81,0.0,180.5,0.04
43540-7-36,33.0,,81.32,27.67,101.25,0.0,180.16,0.03
43540-7-36,33.1,,81.32,27.67,105.28,0.0,179.99,0.03
43540-7-36,33.2,,81.32,27.66,106.47,0.0,179.96,0.02
43540-7-36,33.3,,81.33,27.66,106.55,0.0,180.06,0.02
43540-7-36,33.4,,81.33,27.66,104.09,0.0,180.24,0.02
43540-7-36,33.5,,81.33,27.66,105.72,0.0,180.45,0.02
43540-7-36,33.6,,81.33,27.66,110.3,0.0,180.7,0.02
43540-7-36,33.7,,81.33,27.66,114.91,0.0,180.97,0.02
43540-7-36,33.8,,81.33,27.66,117.51,0.0,181.25,0.02
43540-7-36,33.9,,81.34,27.66,118.05,0.0,181.55,0.02
43540-7-36,34.0,,81.34,27.66,116.65,0.0,181.86,0.02
43540-7-36,34.1,,81.34,27.66,114.29,0.0,182.19,0.01
43540-7-36,34.2,,81.34,27.66,113.94,0.0,182.52,0.01
43540-7-36,34.3,,81.34,27.66,114.82,0.0,182.86,0.01
43540-7-36,34.4,,81.34,27.66,116.48,0.0,183.21,0.01
43540-7-36,34.5,,81.34,27.66,117.63,0.0,183.55,0.01
43540-7-36,34.6,,81.34,27.66,119.14,0.0,183.89,0.01
43540-7-36,34.7,,81.35,27.66,118.57,0.0,184.22,0.01
43540-7-36,34.8,,81.35,27.65,119.36,0.0,184.55,0.01
43540-7-36,34.9,,81.35,27.65,120.01,0.0,184.86,0.01
43540-7-36,35.0,,81.35,27.65,121.98,0.0,185.16,0.01
43540-7-36,35.1,,81.35,27.65,125.08,0.0,185.44,0.01
43540-7-36,35.2,,81.35,27.65,128.77,0.0,185.71,0.01
43540-7-36,35.3,,81.35,27.65,132.76,0.0,185.97,0.01
43540-7-36,35.4,,81.35,27.65,136.94,0.0,186.2,0.01
43540-7-36,35.5,,81.35,27.65,140.29,0.0,186.42,0.01
43540-7-36,35.6,,81.35,27.65,142.84,0.0,186.62,0.01
43540-7-36,35.7,,81.35,27.65,144.79,0.0,186.81,0.01
43540-7-36,35.8,,81.35,27.65,146.94,0.0,186.99,0.01
43540-7-36,35.9,,81.35,27.65,148.53,0.0,187.16,0.01
43540-7-36,36.0,,81.35,27.65,149.2,0.0,187.33,0.01
43540-7-36,36.1,,81.35,27.65,149.29,0.0,187.49,0.01
43540-7-36,36.2,,81.35,27.65,148.93,0.0,187.64,0.01
43540-7-36,36.3,,81.35,27.65,149.33,0.0,187.78,0.01
43540-7-36,36.4,,81.35,27.65,149.95,0.0,187.91,0.01
43540-7-36,36.5,,81.35,27.65,150.09,0.0,188.05,0.01
43540-7-36,36.6,,81.35,27.64,152.72,0.0,188.18,0.01
43540-7-36,36.7,,81.35,27.64,154.55,0.0,188.31,0.01
43540-7-36,36.8,,81.36,27.64,157.03,0.0,188.43,0.01
43540-7-36,36.9,,81.36,27.64,160.0,0.0,188.54,0.0
43540-7-36,37.0,,81.36,27.64,166.61,0.0,188.64,0.0
43540-7-36,37.1,,81.36,27.64,180.44,0.0,188.72,0.0
43540-7-36,37.2,,81.36,27.64,205.92,0.0,188.79,0.0
43540-7-36,37.3,,81.36,27.64,233.77,0.0,188.84,0.0
43540-7-36,37.4,,81.36,27.64,252.2,0.0,188.86,0.0
43540-7-36,37.5,,81.36,27.64,257.39,0.0,188.86,0.0
43540-7-36,37.6,,81.35,27.64,259.32,0.0,188.82,0.01
43540-7-36,37.7,,81.35,27.64,257.53,0.0,188.74,0.01
43540-7-36,37.8,,81.35,27.64,254.19,0.0,188.63,0.01
43540-7-36,37.9,,81.35,27.64,250.52,0.0,188.49,0.01
43540-7-36,38.0,,81.35,27.64,246.59,0.0,188.31,0.02
43540-7-36,38.1,,81.35,27.64,242.82,0.0,188.1,0.02
43540-7-36,38.2,,81.35,27.64,239.18,0.0,187.87,0.03
43540-7-36,38.3,,81.35,27.64,234.12,0.0,187.6,0.04
43540-7-36,38.4,,81.35,27.64,229.24,0.0,187.31,0.11
43540-7-36,38.5,,81.34,27.64,225.46,0.0,186.99,0.26
43540-7-36,38.6,,81.34,27.64,223.31,0.0,186.63,0.4
43540-7-36,38.7,,81.34,27.64,222.24,0.0,186.14,0.5
43540-7-37,0.0,huddle_start_offense,79.7,25.34,222.84,0.01,74.48,0.04
43540-7-37,0.1,,79.7,25.34,232.68,0.0,73.28,0.03
43540-7-37,0.2,,79.7,25.34,251.21,0.0,72.25,0.03
43540-7-37,0.3,,79.69,25.34,265.21,0.0,71.49,0.03
43540-7-37,0.4,,79.69,25.34,272.69,0.0,70.93,0.02
43540-7-37,0.5,,79.69,25.34,274.21,0.0,70.5,0.02
43540-7-37,0.6,,79.69,25.34,271.1,0.0,70.18,0.03
43540-7-37,0.7,,79.69,25.34,268.76,0.0,69.93,0.03
43540-7-37,0.8,,79.69,25.34,269.15,0.0,69.78,0.02
43540-7-37,0.9,,79.68,25.34,271.75,0.0,69.7,0.02
43540-7-37,1.0,,79.68,25.34,274.17,0.0,69.68,0.02
43540-7-37,1.1,,79.68,25.34,277.8,0.0,69.68,0.02
43540-7-37,1.2,,79.68,25.34,280.42,0.0,69.69,0.02
43540-7-37,1.3,,79.68,25.34,281.94,0.0,69.71,0.02
43540-7-37,1.4,,79.67,25.34,283.05,0.0,69.73,0.02
43540-7-37,1.5,,79.67,25.34,283.89,0.0,69.74,0.02
43540-7-37,1.6,,79.67,25.34,285.67,0.0,69.74,0.02
43540-7-37,1.7,,79.67,25.34,287.59,0.0,69.73,0.02
43540-7-37,1.8,,79.66,25.34,289.58,0.0,69.7,0.02
43540-7-37,1.9,,79.66,25.35,291.3,0.0,69.67,0.02
43540-7-37,2.0,,79.66,25.35,292.35,0.0,69.63,0.02
43540-7-37,2.1,,79.66,25.35,292.15,0.0,69.59,0.02
43540-7-37,2.2,,79.66,25.35,291.56,0.0,69.55,0.02
43540-7-37,2.3,,79.66,25.35,292.8,0.0,69.51,0.02
43540-7-37,2.4,,79.65,25.35,293.57,0.0,69.47,0.02
43540-7-37,2.5,,79.65,25.35,293.31,0.0,69.43,0.02
43540-7-37,2.6,,79.65,25.35,293.17,0.0,69.4,0.02
43540-7-37,2.7,,79.65,25.35,294.35,0.0,69.36,0.02
43540-7-37,2.8,,79.65,25.35,295.56,0.0,69.34,0.02
43540-7-37,2.9,,79.65,25.35,296.58,0.0,69.33,0.02
43540-7-37,3.0,,79.64,25.35,296.91,0.0,69.32,0.02
43540-7-37,3.1,,79.64,25.35,296.98,0.0,69.33,0.02
43540-7-37,3.2,,79.64,25.36,297.67,0.0,69.34,0.02
43540-7-37,3.3,,79.64,25.36,298.34,0.0,69.35,0.02
